nome_funcionario_normalizado,orgao,nome_socio_normalizado,cnpj_empresa,razao_social,score,metodo
PES-BDE64C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-12AD34,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"80,52",fuzzy
PES-F2AAF4,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"80,52",fuzzy
PES-BED699,APOSENTADOS_TCE 21-21-25-402,PES-E0203A,52713231000146,M P S L MAZMANIAN LOCACAO DE IMOVEIS LTDA,"80,52",fuzzy
PES-869584,FUNTEC,PES-12AD34,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"80,52",fuzzy
PES-2A1C5D,SEDUC,PES-12AD34,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"80,52",fuzzy
PES-3E7C4D,SEDUC,PES-12AD34,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"80,52",fuzzy
PES-2598EC,SEDUC,PES-55AC9E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,52",fuzzy
PES-075C4D,SEDUC,PES-E0203A,52713231000146,M P S L MAZMANIAN LOCACAO DE IMOVEIS LTDA,"80,52",fuzzy
PES-0AC6BB,SES,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"80,52",fuzzy
PES-3A5592,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9C6957,26286743000163,G - TECH INSTACOES E MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA,"80,49",fuzzy
PES-DAA26B,AMAZONPREV,PES-764DA1,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"80,00",fuzzy
PES-665F3E,AMAZONPREV,PES-0F8AAF,09318709000104,F. ALVES DE OLIVEIRA LOCACAO LTDA,"80,00",fuzzy
PES-756146,APOSENTADOS_ALEAM 21-21-25-214,PES-265BAB,21255490000147,SOCCEAM - CIRURGIA CARDIOVASCULAR DO AMAZONAS LTDA,"80,00",fuzzy
PES-4EC668,APOSENTADOS_ALEAM 21-21-25-214,PES-A3F9AF,12701604000144,NOVA OPCAO CONSULTORIA EMPRESARIAL LTDA,"80,00",fuzzy
PES-C8DDDF,APOSENTADOS_ALEAM 21-21-25-214,PES-CF00C2,15793516000108,ASS AMAZONENSE DE INTEGRACAO DE PAIS DE DEF MENTAIS,"80,00",fuzzy
PES-F25615,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-1A2D45,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"80,00",fuzzy
PES-AB1110,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FD8CB3,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"80,00",fuzzy
PES-D64185,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-BAEB97,12998918000231,REGULA FORENSICS LATAM COMERCIO DE EQUIPAMENTOS FORENSES LTDA,"80,00",fuzzy
PES-BE5786,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-83695F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-F97029,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B16BF9,22827092000110,22.827.092 LTDA,"80,00",fuzzy
PES-E8D34E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-765DE4,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"80,00",fuzzy
PES-E8D34E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-765DE4,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"80,00",fuzzy
PES-45D945,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-90DE11,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"80,00",fuzzy
PES-01CDEF,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B2BAD5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"80,00",fuzzy
PES-01CDEF,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B2BAD5,02936224000135,SAPP - SOCIEDADE AMAZONENSE DE PATOLOGIA E PEDIATRICAS LTDA,"80,00",fuzzy
PES-A0AC26,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-17AF16,18145548000195,AUTO ESCOLA METROPOLITANA LTDA,"80,00",fuzzy
PES-E49205,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9B7058,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"80,00",fuzzy
PES-3D8C84,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2AA5FF,14377211000152,INSTITUTO AQUILA DE GESTAO,"80,00",fuzzy
PES-9C086F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FC3871,00273170000140,DISTRIBUIDORA COMERCIAL REMBRAZ LTDA,"80,00",fuzzy
PES-AD0B19,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9B7058,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"80,00",fuzzy
PES-D30245,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-ECDD8F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-BA76FC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F0F6EC,01615224000170,INVESTCAR VEICULOS LTDA,"80,00",fuzzy
PES-7B4DA5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A83949,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-7B4DA5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A83949,21456849000144,SOCIEDADE DE ENFERMEIROS OBSTETRAS E NEONATOLOGISTAS S/S LTDA,"80,00",fuzzy
PES-C730BC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-356A2A,36056941000194,ORIENTE SERVICOS ESPECIALIZADOS E DE APOIO ADMINISTRATIVO LTDA.,"80,00",fuzzy
PES-6A60E8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-1E7E22,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"80,00",fuzzy
PES-F44124,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A4B269,01926886000161,ASSOC DOS PRODUTORES RURAIS DA COMUNIDADE JOSE LINDOSO,"80,00",fuzzy
PES-BBF90A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-356A2A,36056941000194,ORIENTE SERVICOS ESPECIALIZADOS E DE APOIO ADMINISTRATIVO LTDA.,"80,00",fuzzy
PES-CCD0FA,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B30AE9,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"80,00",fuzzy
PES-0308B9,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6EE3E6,43942358000146,FUNDACAO INSTITUTO DE PESQUISAS ECONOMICAS FIPE,"80,00",fuzzy
PES-0308B9,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-CAFCC4,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"80,00",fuzzy
PES-0308B9,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-637C31,13560881000228,DALLA ATENDIMENTO HOSPITALAR S/A,"80,00",fuzzy
PES-AEDBEF,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-784142,07030464000190,LEGITIMA SERVICOS DE PROTECAO SEGURANCA E VIGILANCIA PATRIMONIAL LTDA,"80,00",fuzzy
PES-4EDC02,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C1554C,04246604000173,A. MACIEL DE SOUZA LTDA,"80,00",fuzzy
PES-730704,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D20CB4,90400888000142,BANCO SANTANDER (BRASIL) S.A.,"80,00",fuzzy
PES-C99ABE,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E311FC,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"80,00",fuzzy
PES-3E2ADC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2CDA4C,72368012000184,BVQI DO BRASIL SOCIEDADE CERTIFICADORA LTDA,"80,00",fuzzy
PES-3E2ADC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2CDA4C,33177148000155,BUREAU VERITAS DO BRASIL SOC CLAS E CERTIFICADORA LTDA,"80,00",fuzzy
PES-5F286E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A53C9B,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"80,00",fuzzy
PES-AC7105,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B64D27,29079695000120,A J M COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA,"80,00",fuzzy
PES-AC7105,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-CC9CFE,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"80,00",fuzzy
PES-83025E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B64D27,29079695000120,A J M COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA,"80,00",fuzzy
PES-3284AF,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6EA033,01516572000190,COMPUSOFTWARE INFORMATICA LTDA,"80,00",fuzzy
PES-0D58C0,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B17959,25080370000107,IST INFORMATICA E TELECOMUNICACAO LTDA,"80,00",fuzzy
PES-62A9A7,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-BECEFA,02949596000104,PERSIANAS DECORACOES E CONFECCOES LTDA,"80,00",fuzzy
PES-98FA2D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B82860,11187792000171,CONSTRUTORA MUNDI LTDA,"80,00",fuzzy
PES-72CD8F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C1554C,04246604000173,A. MACIEL DE SOUZA LTDA,"80,00",fuzzy
PES-9A8D9D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6EA033,01516572000190,COMPUSOFTWARE INFORMATICA LTDA,"80,00",fuzzy
PES-242D21,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-922E6B,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"80,00",fuzzy
PES-242D21,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-922E6B,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"80,00",fuzzy
PES-BB7043,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FC5534,04386777000197,IGREJA PENTECOSTAL UNIDA DO BRASIL,"80,00",fuzzy
PES-2571FD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9F1E42,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"80,00",fuzzy
PES-307898,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-7E9A36,04227141000100,ASSOCIACAO COMUNITARIA DOS MORADORES E AGRICULTORES SAGRADO CORACAO DE JESUS,"80,00",fuzzy
PES-5E34CC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D20CB4,90400888000142,BANCO SANTANDER (BRASIL) S.A.,"80,00",fuzzy
PES-C19836,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-7E9A36,04227141000100,ASSOCIACAO COMUNITARIA DOS MORADORES E AGRICULTORES SAGRADO CORACAO DE JESUS,"80,00",fuzzy
PES-377787,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D20CB4,90400888000142,BANCO SANTANDER (BRASIL) S.A.,"80,00",fuzzy
PES-B93249,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-98D47D,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"80,00",fuzzy
PES-B93249,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-98D47D,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"80,00",fuzzy
PES-D25C4F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-259EDE,12887936000165,INBRATERRESTRE INDUSTRIA E COMERCIO DE MATERIAIS DE SEGURANCA LTDA.,"80,00",fuzzy
PES-D25C4F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-259EDE,26836227000165,INBRA-TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA.,"80,00",fuzzy
PES-A8F70D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C8A738,54276936000179,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA,"80,00",fuzzy
PES-CD3118,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C1554C,04246604000173,A. MACIEL DE SOUZA LTDA,"80,00",fuzzy
PES-701517,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-7F2AF2,63688337000153,"COMPASSO CONSTRUCOES, TERRAPLANAGEM E PAVIMENTACAO LTDA","80,00",fuzzy
PES-9FEBBD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-ED8873,03552884000185,COMSERVICO LTDA,"80,00",fuzzy
PES-9FEBBD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-ED8873,07153962000200,PODIUM COMERCIO DE PNEUS AUTO CENTER LTDA,"80,00",fuzzy
PES-9FEBBD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-ED8873,07153962000120,PODIUM COMERCIO DE PNEUS AUTO CENTER LTDA,"80,00",fuzzy
PES-9FEBBD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-ED8873,04007969000145,ORSEL ORGANIZACAO REGIONAL DE SERVICOS LTDA,"80,00",fuzzy
PES-8DBE01,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F22CEC,44013159001198,SIEMENS ENERGY BRASIL LTDA.,"80,00",fuzzy
PES-8DBE01,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F22CEC,44013159000116,SIEMENS ENERGY BRASIL LTDA.,"80,00",fuzzy
PES-6CBD9C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9741D4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"80,00",fuzzy
PES-629234,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-83695F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-0247BC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FF3797,08175591000140,TOTALCAD COMERCIO E SERVICOS EM INFORMATICA LTDA,"80,00",fuzzy
PES-0A7884,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9B7058,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"80,00",fuzzy
PES-E4829D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-8E843C,09279345000109,M. M. C. COMERCIO E SERVICOS DE IMPRESSOES LTDA,"80,00",fuzzy
PES-2F8AF6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2572FB,09403813000105,URB TELECOM LTDA,"80,00",fuzzy
PES-2F8AF6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2572FB,02983416000100,NETS DIGITAL SOLUCOES TELECOMUNICACOES LTDA,"80,00",fuzzy
PES-5F0B0B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-48959C,10562740000175,DASHEN SERVICOS MEDICOS LIMITADA,"80,00",fuzzy
PES-5F0B0B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F7E7DC,05992405000177,GREMIO RECREATIVO ESCOLA DE SAMBA DRAGOES DO IMPERIO,"80,00",fuzzy
PES-3829BB,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-864010,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"80,00",fuzzy
PES-3829BB,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-864010,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"80,00",fuzzy
PES-3829BB,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D8ADFF,11164162000181,INDUSTRIAL DE PRE PREMOLDADOS CARLOS MACHADO - EIRELI,"80,00",fuzzy
PES-13BDF8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-864010,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"80,00",fuzzy
PES-13BDF8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-864010,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"80,00",fuzzy
PES-B0C5DD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-855567,02648737000140,DISPLAY PAINEIS ELETRONICOS LTDA,"80,00",fuzzy
PES-C6CDF5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-7A704B,36519422000115,IVG BRASIL LTDA,"80,00",fuzzy
PES-C6CDF5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D8ADFF,11164162000181,INDUSTRIAL DE PRE PREMOLDADOS CARLOS MACHADO - EIRELI,"80,00",fuzzy
PES-2CA094,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D8ADFF,11164162000181,INDUSTRIAL DE PRE PREMOLDADOS CARLOS MACHADO - EIRELI,"80,00",fuzzy
PES-8F9766,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-CD79EA,21997155000114,VIXBOT SOLUCOES EM INFORMATICA LTDA,"80,00",fuzzy
PES-5EE866,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DEF436,49825992000185,SD SOLUCOES E SERVICOS TECNICOS LTDA,"80,00",fuzzy
PES-FAA796,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E44B54,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"80,00",fuzzy
PES-1DE033,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-15F92D,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"80,00",fuzzy
PES-C6BCEA,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-3A6C51,24672192000140,C PASCOAL DE SOUZA LTDA,"80,00",fuzzy
PES-47B9E1,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DB9538,07023699000154,DMC COMERCIO E MANUTENCAO DE PRODUTOS HOSPITALARES LTDA,"80,00",fuzzy
PES-C5D99F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-3E1EDB,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"80,00",fuzzy
PES-A0DB3B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-307933,08627332000102,E M DE SOUZA E CIA LTDA,"80,00",fuzzy
PES-D69A04,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-253DFD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-D69A04,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72053F,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"80,00",fuzzy
PES-D10798,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-BF775B,14377211000152,INSTITUTO AQUILA DE GESTAO,"80,00",fuzzy
PES-5A1B56,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6F5881,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"80,00",fuzzy
PES-196CD0,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6F5881,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"80,00",fuzzy
PES-E46B89,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-57FD5D,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"80,00",fuzzy
PES-1333F7,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-415F7D,02978408000168,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ESPERANCA,"80,00",fuzzy
PES-C25BD2,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-253DFD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-C25BD2,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72053F,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"80,00",fuzzy
PES-141761,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-253DFD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-82585B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D3CEBF,00263528000153,DISCO LASER LTDA,"80,00",fuzzy
PES-B24484,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4C9EE7,18336532000160,PETRA ENGENHARIA E SERVICOS DE APOIO A GESTAO DA SAUDE LTDA,"80,00",fuzzy
PES-2C07FA,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-24DD32,01529994000109,IMPRESSUS GRAFICOS LTDA,"80,00",fuzzy
PES-9E490C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FC5534,04386777000197,IGREJA PENTECOSTAL UNIDA DO BRASIL,"80,00",fuzzy
PES-9E490C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DC10B7,06916325000103,ASSOCIACAO DE DESENVOLVIMENTO RURAL DOS PRODUTORES DA COMUNIDADE SAO LAZARO,"80,00",fuzzy
PES-901022,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-03E5C5,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"80,00",fuzzy
PES-046147,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-8AC65F,11660781000167,BIOQUIMICA DA AMAZONIA INDUSTRIA E COMERCIO DE SANEANTES E COSMETICOS LTDA,"80,00",fuzzy
PES-E9A176,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FC5534,04386777000197,IGREJA PENTECOSTAL UNIDA DO BRASIL,"80,00",fuzzy
PES-748F4E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B17959,25080370000107,IST INFORMATICA E TELECOMUNICACAO LTDA,"80,00",fuzzy
PES-60D1BD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-39C75C,00924153000125,LANCHONETE ARACATI LIMITADA,"80,00",fuzzy
PES-60D1BD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-42A6F2,05467101000190,ASSOCIACAO DE DESENVOLVIMENTO RURAL DOS PRODUTORES DO MEMBECA,"80,00",fuzzy
PES-B676F6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-8AC65F,11660781000167,BIOQUIMICA DA AMAZONIA INDUSTRIA E COMERCIO DE SANEANTES E COSMETICOS LTDA,"80,00",fuzzy
PES-BFFB14,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2BD09C,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"80,00",fuzzy
PES-BFFB14,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A500D4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-CC9B90,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A500D4,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"80,00",fuzzy
PES-C43CB3,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-337344,28245936000100,LOCALEVE SERVICOS DE LOCACAO LTDA,"80,00",fuzzy
PES-C43CB3,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2BD09C,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"80,00",fuzzy
PES-541F1D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DC10B7,06916325000103,ASSOCIACAO DE DESENVOLVIMENTO RURAL DOS PRODUTORES DA COMUNIDADE SAO LAZARO,"80,00",fuzzy
PES-BA6671,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D6FDF0,04357638000135,COMERCIAL BEZERRA LTDA,"80,00",fuzzy
PES-3482D7,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6C0E55,15820681000101,TOCANTINS INTERMEDIACAO E SERVICO DE RADIO TAXI LTDA,"80,00",fuzzy
PES-ADC1D5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C683FE,22807514000196,F.A.M.A. COMERCIO ATACADISTA DE MERCADORIAS LTDA,"80,00",fuzzy
PES-F6197A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D289C2,10921911000105,FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA,"80,00",fuzzy
PES-A45EDD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D289C2,10921911000105,FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA,"80,00",fuzzy
PES-7769D6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-97EF01,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"80,00",fuzzy
PES-AA2575,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B63DB7,04740876000125,ALELO S.A.,"80,00",fuzzy
PES-AA2575,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FC5534,04386777000197,IGREJA PENTECOSTAL UNIDA DO BRASIL,"80,00",fuzzy
PES-AE5438,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D289C2,10921911000105,FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA,"80,00",fuzzy
PES-68C946,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2512E4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"80,00",fuzzy
PES-DCD80E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-005C56,63679351000190,DANTAS TRANSPORTES E INSTALACOES LTDA,"80,00",fuzzy
PES-FFC0CE,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-3D4F26,15749133000132,MAPS COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DA CONSTRUCAO CIVIL LTDA,"80,00",fuzzy
PES-A3616A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-45784C,09079306000150,CWN SERVICOS ADMINISTRATIVOS E MANUTENCAO DE EQUIPAMENTOS LTDA,"80,00",fuzzy
PES-A3616A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-3D4F26,15749133000132,MAPS COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DA CONSTRUCAO CIVIL LTDA,"80,00",fuzzy
